timestamp,jd_id,jd_title,cv_id,cv_name,base_score,skill_overlap,location_match,score,rank
2025-08-15T08:14:47.595145,JD_3,Job_3,08a2f949,Candidate_33,0.5932965278625488,3,1,0.7932965278625489,16
2025-08-15T08:14:47.597151,JD_3,Job_3,2c314e89,Candidate_25,0.590802788734436,3,0,0.7408027887344361,17
2025-08-15T08:14:47.597151,JD_3,Job_3,bc30396c,Candidate_31,0.5878667235374451,4,0,0.787866723537445,18
2025-08-15T08:14:47.597151,JD_3,Job_3,a945fc0b,Candidate_6,0.5859717130661011,2,0,0.685971713066101,19
2025-08-15T08:14:47.597151,JD_3,Job_3,4bc83102,Candidate_27,0.5818086862564087,3,0,0.7318086862564087,20
2025-08-15T08:14:47.597151,JD_4,Job_4,5dd377fe,Candidate_20,0.6868604421615601,4,1,0.9368604421615601,1
2025-08-15T08:14:47.597151,JD_4,Job_4,9e01e623,Candidate_5,0.6632508635520935,2,0,0.7632508635520935,2
2025-08-15T08:14:47.597151,JD_4,Job_4,cdfa4bc6,Candidate_24,0.6465172171592712,4,1,0.8965172171592712,3
2025-08-15T08:14:47.597151,JD_4,Job_4,89db929c,Candidate_30,0.6423280239105225,3,0,0.7923280239105225,4
2025-08-15T08:14:47.599159,JD_4,Job_4,84f71133,Candidate_12,0.6410268545150757,3,0,0.7910268545150757,5
2025-08-15T08:14:47.599159,JD_4,Job_4,a247c62f,Candidate_23,0.6398881673812866,4,0,0.8398881673812866,6
2025-08-15T08:14:47.599159,JD_4,Job_4,fd4e6a83,Candidate_7,0.6314508318901062,3,0,0.7814508318901062,7
2025-08-15T08:14:47.599159,JD_4,Job_4,bc30396c,Candidate_31,0.6250037550926208,3,0,0.7750037550926209,8
2025-08-15T08:14:47.599159,JD_4,Job_4,2c314e89,Candidate_25,0.6202617287635803,3,0,0.7702617287635803,9
2025-08-15T08:14:47.599159,JD_4,Job_4,285b38ec,Candidate_19,0.6190275549888611,2,0,0.7190275549888611,10
2025-08-15T08:14:47.599159,JD_4,Job_4,32ab77ff,Candidate_2,0.6183561086654663,2,1,0.7683561086654663,11
2025-08-15T08:14:47.600905,JD_4,Job_4,38e5f415,Candidate_10,0.6101972460746765,3,0,0.7601972460746765,12
2025-08-15T08:14:47.600905,JD_4,Job_4,a945fc0b,Candidate_6,0.6077178716659546,3,0,0.7577178716659546,13
2025-08-15T08:14:47.600905,JD_4,Job_4,cdb69ed7,Candidate_3,0.6000296473503113,2,1,0.7500296473503113,14
2025-08-15T08:14:47.600905,JD_4,Job_4,a0f6b492,Candidate_32,0.5985990762710571,2,0,0.6985990762710571,15
2025-08-15T08:14:47.600905,JD_4,Job_4,b3418e2b,Candidate_13,0.598588764667511,2,0,0.698588764667511,16
2025-08-15T08:14:47.600905,JD_4,Job_4,6bf4df52,Candidate_18,0.5910764932632446,3,1,0.7910764932632447,17
2025-08-15T08:14:47.602913,JD_4,Job_4,bc99f3af,Candidate_17,0.5835953950881958,2,1,0.7335953950881958,18
2025-08-15T08:14:47.602913,JD_4,Job_4,c178be11,Candidate_14,0.5783666372299194,1,0,0.6283666372299195,19
2025-08-15T08:14:47.602913,JD_4,Job_4,0582116c,Candidate_8,0.5731630921363831,2,1,0.7231630921363831,20
2025-08-15T08:14:47.602913,JD_5,Job_5,fd4e6a83,Candidate_7,0.7200478315353394,3,1,0.9200478315353394,1
2025-08-15T08:14:47.602913,JD_5,Job_5,6905c696,Candidate_37,0.7043228149414062,3,1,0.9043228149414063,2
2025-08-15T08:14:47.604920,JD_5,Job_5,b3418e2b,Candidate_13,0.6959038972854614,2,1,0.8459038972854614,3
2025-08-15T08:14:47.604920,JD_5,Job_5,4bc83102,Candidate_27,0.6794912815093994,2,1,0.8294912815093994,4
2025-08-15T08:14:47.604920,JD_5,Job_5,bc99f3af,Candidate_17,0.6790229082107544,3,1,0.8790229082107545,5
2025-08-15T08:14:47.604920,JD_5,Job_5,e42d1ebf,Candidate_11,0.6613381505012512,2,1,0.8113381505012512,6
2025-08-15T08:14:47.604920,JD_5,Job_5,9e01e623,Candidate_5,0.6605623960494995,2,1,0.8105623960494995,7
2025-08-15T08:14:47.606926,JD_5,Job_5,e7971137,Candidate_4,0.6490347385406494,2,1,0.7990347385406494,8
2025-08-15T08:14:47.606926,JD_5,Job_5,285b38ec,Candidate_19,0.6474985480308533,1,1,0.7474985480308534,9
2025-08-15T08:14:47.606926,JD_5,Job_5,cdfa4bc6,Candidate_24,0.6422034502029419,1,1,0.742203450202942,10
2025-08-15T08:14:47.606926,JD_5,Job_5,a247c62f,Candidate_23,0.6313997507095337,1,1,0.7313997507095338,11
2025-08-15T08:14:47.606926,JD_5,Job_5,6bf4df52,Candidate_18,0.6304500102996826,1,1,0.7304500102996827,12
2025-08-15T08:14:47.606926,JD_5,Job_5,a0f6b492,Candidate_32,0.6253536343574524,2,1,0.7753536343574524,13
2025-08-15T08:14:47.606926,JD_5,Job_5,2aa5ccd3,Candidate_29,0.624176025390625,2,1,0.774176025390625,14
2025-08-15T08:14:47.608932,JD_5,Job_5,1ff341c7,Candidate_22,0.6105425357818604,2,1,0.7605425357818604,15
2025-08-15T08:14:47.608932,JD_5,Job_5,c178be11,Candidate_14,0.5999236106872559,2,1,0.7499236106872559,16
2025-08-15T08:14:47.608932,JD_5,Job_5,84f71133,Candidate_12,0.5926305055618286,2,1,0.7426305055618286,17
2025-08-15T08:14:47.608932,JD_5,Job_5,4d2739b1,Candidate_1,0.5830166339874268,2,1,0.7330166339874268,18
2025-08-15T08:14:47.608932,JD_5,Job_5,e94833b9,Candidate_26,0.5772362947463989,2,1,0.727236294746399,19
2025-08-15T08:14:47.608932,JD_5,Job_5,bc30396c,Candidate_31,0.5738760828971863,1,1,0.6738760828971864,20
2025-08-15T08:14:47.608932,JD_6,Job_6,3571096c,Candidate_40,0.6870046854019165,3,0,0.8370046854019165,1
2025-08-15T08:14:47.608932,JD_6,Job_6,c178be11,Candidate_14,0.6822463274002075,2,0,0.7822463274002075,2
2025-08-15T08:14:47.608932,JD_6,Job_6,b20c7c5d,Candidate_38,0.6779072880744934,2,0,0.7779072880744934,3
2025-08-15T08:14:47.608932,JD_6,Job_6,227905c1,Candidate_36,0.6675216555595398,3,1,0.8675216555595399,4
2025-08-15T08:14:47.608932,JD_6,Job_6,3e6c4138,Candidate_28,0.6592513918876648,1,0,0.7092513918876648,5
2025-08-15T08:14:47.608932,JD_6,Job_6,4d2739b1,Candidate_1,0.6430104374885559,2,0,0.7430104374885559,6
2025-08-15T08:14:47.608932,JD_6,Job_6,84f71133,Candidate_12,0.6414607763290405,2,0,0.7414607763290405,7
2025-08-15T08:14:47.608932,JD_6,Job_6,08a2f949,Candidate_33,0.6329869031906128,2,1,0.7829869031906128,8
2025-08-15T08:14:47.608932,JD_6,Job_6,8fb666ac,Candidate_9,0.632578432559967,2,1,0.7825784325599671,9
2025-08-15T08:14:47.608932,JD_6,Job_6,cdb69ed7,Candidate_3,0.60829758644104,1,1,0.7082975864410401,10
2025-08-15T08:14:47.608932,JD_6,Job_6,25e2fac6,Candidate_39,0.6026533246040344,1,0,0.6526533246040345,11
2025-08-15T08:14:47.608932,JD_6,Job_6,a0f6b492,Candidate_32,0.6007422208786011,2,0,0.700742220878601,12
2025-08-15T08:14:47.613966,JD_6,Job_6,6bf4df52,Candidate_18,0.5999271869659424,3,1,0.7999271869659424,13
2025-08-15T08:14:47.613966,JD_6,Job_6,89db929c,Candidate_30,0.5969053506851196,2,0,0.6969053506851196,14
2025-08-15T08:14:47.613966,JD_6,Job_6,0582116c,Candidate_8,0.594599723815918,2,1,0.744599723815918,15
2025-08-15T08:14:47.613966,JD_6,Job_6,a945fc0b,Candidate_6,0.5850577354431152,1,0,0.6350577354431153,16
2025-08-15T08:14:47.613966,JD_6,Job_6,5dd377fe,Candidate_20,0.5837792158126831,2,1,0.7337792158126831,17
2025-08-15T08:14:47.613966,JD_6,Job_6,e7971137,Candidate_4,0.5787408351898193,1,1,0.6787408351898194,18
2025-08-15T08:14:47.615973,JD_6,Job_6,38e5f415,Candidate_10,0.5774248838424683,1,0,0.6274248838424683,19
2025-08-15T08:14:47.615973,JD_6,Job_6,6887ab50,Candidate_15,0.5745505094528198,1,0,0.6245505094528199,20
2025-08-15T08:14:47.616979,JD_7,Job_7,b3418e2b,Candidate_13,0.7603617906570435,5,0,1.0,1
2025-08-15T08:14:47.616979,JD_7,Job_7,fd4e6a83,Candidate_7,0.7582281827926636,4,0,0.9582281827926635,2
2025-08-15T08:14:47.616979,JD_7,Job_7,285b38ec,Candidate_19,0.7267136573791504,4,0,0.9267136573791503,3
2025-08-15T08:14:47.618122,JD_7,Job_7,6905c696,Candidate_37,0.7222487926483154,4,0,0.9222487926483154,4
2025-08-15T08:14:47.618122,JD_7,Job_7,bc99f3af,Candidate_17,0.7211053371429443,4,1,0.9711053371429443,5
2025-08-15T08:14:47.618122,JD_7,Job_7,9e01e623,Candidate_5,0.7049530148506165,3,0,0.8549530148506165,6
2025-08-15T08:14:47.618122,JD_7,Job_7,a0f6b492,Candidate_32,0.7012833952903748,4,0,0.9012833952903747,7
2025-08-15T08:14:47.618122,JD_7,Job_7,e7971137,Candidate_4,0.6950892210006714,3,1,0.8950892210006715,8
2025-08-15T08:14:47.620129,JD_7,Job_7,cdfa4bc6,Candidate_24,0.6831412315368652,2,1,0.8331412315368653,9
2025-08-15T08:14:47.620129,JD_7,Job_7,4bc83102,Candidate_27,0.67597496509552,4,0,0.87597496509552,10
2025-08-15T08:14:47.620129,JD_7,Job_7,1ff341c7,Candidate_22,0.6757164001464844,3,0,0.8257164001464844,11
2025-08-15T08:14:47.620129,JD_7,Job_7,e42d1ebf,Candidate_11,0.6720632314682007,2,1,0.8220632314682007,12
2025-08-15T08:14:47.620129,JD_7,Job_7,a247c62f,Candidate_23,0.6708452701568604,2,0,0.7708452701568603,13
2025-08-15T08:14:47.620129,JD_7,Job_7,cdb69ed7,Candidate_3,0.6598420143127441,2,1,0.8098420143127442,14
2025-08-15T08:14:47.622136,JD_7,Job_7,84f71133,Candidate_12,0.6580645442008972,3,0,0.8080645442008972,15
2025-08-15T08:14:47.622136,JD_7,Job_7,2aa5ccd3,Candidate_29,0.6564997434616089,2,0,0.7564997434616089,16
2025-08-15T08:14:47.622136,JD_7,Job_7,bc30396c,Candidate_31,0.6537085771560669,3,0,0.8037085771560669,17
2025-08-15T08:14:47.622136,JD_7,Job_7,6bf4df52,Candidate_18,0.6515373587608337,3,1,0.8515373587608338,18
2025-08-15T08:14:47.622136,JD_7,Job_7,9785439c,Candidate_21,0.6464301943778992,3,0,0.7964301943778992,19
2025-08-15T08:14:47.622136,JD_7,Job_7,3571096c,Candidate_40,0.6429315805435181,3,0,0.7929315805435181,20
2025-08-15T08:14:47.624144,JD_8,Job_8,b0ee99ef,Candidate_16,0.6714223027229309,3,0,0.8214223027229309,1
2025-08-15T08:14:47.624144,JD_8,Job_8,c178be11,Candidate_14,0.6629810333251953,3,0,0.8129810333251953,2
2025-08-15T08:14:47.624144,JD_8,Job_8,cdfa4bc6,Candidate_24,0.6607639193534851,3,1,0.8607639193534852,3
2025-08-15T08:14:47.624144,JD_8,Job_8,38e5f415,Candidate_10,0.658463716506958,3,0,0.808463716506958,4
2025-08-15T08:14:47.624144,JD_8,Job_8,9e01e623,Candidate_5,0.6512922644615173,2,0,0.7512922644615173,5
2025-08-15T08:14:47.626151,JD_8,Job_8,bc99f3af,Candidate_17,0.6511259078979492,3,1,0.8511259078979493,6
2025-08-15T08:14:47.626151,JD_8,Job_8,e7971137,Candidate_4,0.6458321213722229,3,1,0.845832121372223,7
2025-08-15T08:14:47.626151,JD_8,Job_8,a247c62f,Candidate_23,0.645440936088562,3,0,0.795440936088562,8
2025-08-15T08:14:47.627167,JD_8,Job_8,4d2739b1,Candidate_1,0.6436742544174194,3,0,0.7936742544174195,9
2025-08-15T08:14:47.627167,JD_8,Job_8,285b38ec,Candidate_19,0.6362311244010925,3,0,0.7862311244010926,10
2025-08-15T08:14:47.627167,JD_8,Job_8,fd4e6a83,Candidate_7,0.6259423494338989,2,0,0.7259423494338989,11
2025-08-15T08:14:47.627167,JD_8,Job_8,6905c696,Candidate_37,0.6228820085525513,3,0,0.7728820085525513,12
2025-08-15T08:14:47.627167,JD_8,Job_8,32ab77ff,Candidate_2,0.6126240491867065,2,1,0.7626240491867066,13
2025-08-15T08:14:47.627167,JD_8,Job_8,b3418e2b,Candidate_13,0.6111013293266296,2,0,0.7111013293266296,14
2025-08-15T08:14:47.627167,JD_8,Job_8,6887ab50,Candidate_15,0.5975102782249451,2,0,0.697510278224945,15
2025-08-15T08:14:47.627167,JD_8,Job_8,2aa5ccd3,Candidate_29,0.5943183302879333,2,0,0.6943183302879333,16
2025-08-15T08:14:47.627167,JD_8,Job_8,84f71133,Candidate_12,0.5892219543457031,1,0,0.6392219543457032,17
2025-08-15T08:14:47.629176,JD_8,Job_8,2c314e89,Candidate_25,0.5884618163108826,2,0,0.6884618163108825,18
2025-08-15T08:14:47.629176,JD_8,Job_8,a945fc0b,Candidate_6,0.5876085758209229,2,0,0.6876085758209228,19
2025-08-15T08:14:47.629176,JD_8,Job_8,9785439c,Candidate_21,0.5854689478874207,3,0,0.7354689478874207,20
